timestamp,Lantai_No,Ruangan,Occupansi
18/09/2024,3,Tempat Wudhu Wanita,3
18/09/2024,6,Penyimpanan,3
18/09/2024,3,HR,8
18/09/2024,1,Lobby,6
18/09/2024,6,Working Space,9
18/09/2024,3,Manager CC,4
18/09/2024,6,Loker Pria,10
18/09/2024,7,Ruang Pantry,1
18/09/2024,3,Tempat Wudhu Wanita,5
18/09/2024,7,Ruang Lift,2
18/09/2024,6,Working Space,8
18/09/2024,6,DBT 2 OPMC Operational Video Wall,0
18/09/2024,6,DBT 2 OPMC Musshola,2
18/09/2024,7,Ruang Meeting 2,16
18/09/2024,6,Meeting 2,0
18/09/2024,2,Gen Y Corner,5
18/09/2024,4,Big Box,5
18/09/2024,6,Wudhu,10
18/09/2024,6,Pantry 2,8
18/09/2024,8,Pantry,4
18/09/2024,2,Makan,6
18/09/2024,1,P2Tel,3
18/09/2024,6,Kamar Mandi Pria,1
18/09/2024,2,Lobby,3
18/09/2024,2,Warroom,7
18/09/2024,3,HR,10
18/09/2024,6,Wudhu,6
18/09/2024,7,Ruang SL 3,9
18/09/2024,1,Indibiz,2
18/09/2024,5,Finance,6
18/09/2024,1,Pantry DBS,3
18/09/2024,6,DBT 2 OPMC Istirahat,5
18/09/2024,1,Pompa,3
18/09/2024,7,Toilet Pria,1
18/09/2024,2,Makan,7
18/09/2024,6,DBT 2 OPMC Project 3,3
18/09/2024,2,GM,3
18/09/2024,3,CC,10
18/09/2024,4,Big Box,12
18/09/2024,4,Pantry OPMC Belakang,5
18/09/2024,6,Kamar Mandi Wanita,1
18/09/2024,5,GS,8
18/09/2024,3,Toilet Perempuan,10
18/09/2024,3,Koridor Witel dan OPMC,14
18/09/2024,7,Ruang Meeting 4,2
18/09/2024,4,WOC,15
18/09/2024,2,WAN,4
18/09/2024,7,Ruang SL 3,1
18/09/2024,4,HR,9
18/09/2024,4,Manager WOC Belakang,5
18/09/2024,3,CC,4
18/09/2024,7,Toilet Wanita,7
18/09/2024,4,Manager Arnet,10
18/09/2024,6,DBT 2 OPMC Working Space,8
18/09/2024,4,Toilet Perempuan,1
18/09/2024,4,Toilet Perempuan,8
18/09/2024,4,Rapat Arnet,4
18/09/2024,5,Finance,2
18/09/2024,2,Koridor OPMC,5
18/09/2024,1,Parkir Motor,2
18/09/2024,6,Loker Pria,2
18/09/2024,1,Toilet Pria Samping Lift,1
18/09/2024,6,DBT 2 OPMC Meeting 1,5
18/09/2024,7,Ruang Lobby,3
18/09/2024,3,Masjid,5
18/09/2024,7,Meeting 1,13
18/09/2024,7,Ruang SL 1,4
18/09/2024,2,Pantry belakang OPMC,10
18/09/2024,3,Tempat Wudhu Pria,9
18/09/2024,4,Toilet Laki - Laki,4
18/09/2024,6,Manager Kopeg Tel,3
18/09/2024,5,GS,6
18/09/2024,2,Rapat Kecil,5
18/09/2024,6,DBT 2 OPMC Pantry 2,8
18/09/2024,6,Dapur,3
18/09/2024,7,Ruang Working Space,88
18/09/2024,4,Koridor Witel dan OPMC,18
18/09/2024,1,Workshop,1
18/09/2024,3,Digital Lab,8
18/09/2024,2,Pantry belakang OPMC,7
18/09/2024,1,DBS,5
18/09/2024,7,Toilet Wanita,1
18/09/2024,6,DBT 2 OPMC Project 4,3
18/09/2024,6,Kamar Mandi Wanita,5
18/09/2024,6,Penyimpanan,4
18/09/2024,5,Paycall,10
18/09/2024,6,DBT 2 OPMC Meeting 2,4
18/09/2024,6,Istirahat,0
18/09/2024,7,Ruang Nursery,8
18/09/2024,1,P3K,6
18/09/2024,6,Server,8
18/09/2024,8,Kamar mandi wanita,2
18/09/2024,5,Manager,2
18/09/2024,6,DBT 2 OPMC Storage,5
18/09/2024,8,Evakuasi,1
18/09/2024,1,Toilet Wanita Lobby,1
18/09/2024,7,Koridor,4
18/09/2024,8,Kamar mandi pria,5
18/09/2024,6,Kamar Mandi Pria,2
18/09/2024,3,Rapat HR,7
18/09/2024,7,Ruang Dapur,3
18/09/2024,6,Dapur,2
18/09/2024,6,DBT 2 OPMC Project 1,1
18/09/2024,4,Manager Arnet,5
18/09/2024,4,HR,2
18/09/2024,6,DBT 2 OPMC Project 4,10
18/09/2024,2,Business service,7
18/09/2024,7,Ruang SL 1,9
18/09/2024,7,Ruang Working Space,16
18/09/2024,5,Rapat,7
18/09/2024,7,Ruang Lift,4
18/09/2024,2,Rapat Besar,1
18/09/2024,3,DKM,7
18/09/2024,1,Satpam,4
18/09/2024,2,Fosikatel,6
18/09/2024,6,Monitor Control,4
18/09/2024,2,Tamu,13
18/09/2024,6,Meeting,8
18/09/2024,6,DBT 2 OPMC Helpdesk,0
18/09/2024,5,Manager GS,8
18/09/2024,6,Pimpinan,7
18/09/2024,8,Aula Dalam,9
18/09/2024,6,Istirahat,7
18/09/2024,7,Ruang Lobby,15
18/09/2024,6,Monitor Control,9
18/10/2024,6,Istirahat,7
18/10/2024,6,DBT 2 OPMC Meeting 1,1
18/10/2024,1,Toilet Wanita Lobby,9
18/10/2024,4,Manager Arnet,9
18/10/2024,4,Rapat Arnet,7
18/10/2024,7,Ruang Lobby,19
18/10/2024,7,Toilet Pria,5
18/10/2024,6,DBT 2 OPMC Lobby,4
18/10/2024,2,Business service,1
18/10/2024,6,Manager Kopeg Tel,6
18/10/2024,1,Toilet Pria Samping Lift,5
18/10/2024,6,DBT 2 OPMC Project 1,5
18/10/2024,6,DBT 2 OPMC Project 1,8
18/10/2024,4,Big Box,14
18/10/2024,7,Ruang SL 3,9
18/10/2024,4,Rapat WOC,10
18/10/2024,5,Finance,1
18/10/2024,7,Toilet Wanita,3
18/10/2024,6,DBT 2 OPMC Meeting 2,8
18/10/2024,7,Koridor,11
18/10/2024,6,Kamar Mandi Wanita,2
18/10/2024,2,WAN,8
18/10/2024,8,Evakuasi,9
18/10/2024,5,Paycall,3
18/10/2024,7,Ruang SL 1,9
18/10/2024,4,WOC,8
18/10/2024,2,Koridor OPMC,6
18/10/2024,7,Ruang Pantry,1
18/10/2024,2,Pantry belakang OPMC,5
18/10/2024,1,Satpam,1
18/10/2024,4,Rapat Arnet,8
18/10/2024,7,Ruang Dapur,1
18/10/2024,2,Gudang WAN,2
18/10/2024,4,Manager WOC Depan,7
18/10/2024,2,Fosikatel,2
18/10/2024,6,DBT Lorong,1
18/10/2024,6,Loker Wanita,5
18/10/2024,7,Meeting 1,0
18/10/2024,3,Rapat HR,1
18/10/2024,2,Rapat Kecil,7
18/10/2024,4,Toilet Laki - Laki,7
18/10/2024,6,Kamar Mandi Pria,5
18/10/2024,1,Gudang,3
18/10/2024,3,Digital Lab,2
18/10/2024,6,DBT 2 OPMC Lobby,10
18/10/2024,6,DBT 2 OPMC Bigbox,9
18/10/2024,3,Koridor Witel dan OPMC,19
18/10/2024,6,Manager Kopeg Tel,10
18/10/2024,3,Tempat Wudhu Pria,4
18/10/2024,6,Penyimpanan,3
18/10/2024,5,Paycall,4
18/10/2024,6,DBT 2 OPMC Musshola,9
18/10/2024,6,DBT 2 OPMC Project 2,1
18/10/2024,1,Lobby,2
18/10/2024,6,DBT 2 OPMC Pantry 2,7
18/10/2024,3,DKM,4
18/10/2024,4,Anet,6
18/10/2024,7,Ruang Smoking,10
18/10/2024,6,DBT 2 OPMC Pantry,2
18/10/2024,7,Ruang SL 2,4
18/10/2024,2,Gen Y Corner,1
18/10/2024,3,Masjid,283
18/10/2024,6,Loker Wanita,3
18/10/2024,3,Manager CC,8
18/10/2024,8,Aula Luar,10
18/10/2024,7,Ruang Meeting 4,11
18/10/2024,8,Aula Luar,13
18/10/2024,4,Manager WOC Depan,2
18/10/2024,3,Manager CC,2
18/10/2024,2,GM,9
18/10/2024,2,DGM,18
18/10/2024,2,Gudang WAN,1
18/10/2024,6,DBT 2 OPMC Meeting 2,3
18/10/2024,4,Big Box,6
18/10/2024,4,Rapat WOC,6
18/10/2024,7,Ruang Working Space,80
18/10/2024,6,Penyimpanan,6
18/10/2024,7,Ruang SL 3,10
18/10/2024,7,Ruang Lift,8
18/10/2024,5,GS,6
18/10/2024,7,Ruang Pantry,3
18/10/2024,6,DBT 2 OPMC Pantry,4
18/10/2024,2,Warroom,4
18/10/2024,1,Indibiz,2
18/10/2024,3,Toilet Laki,4
18/10/2024,7,Ruang Meeting 2,15
18/10/2024,6,Istirahat,15
18/10/2024,8,Fitness,1
18/10/2024,1,Pantry DBS,8
18/10/2024,3,CC,8
18/10/2024,6,Pantry 2,2
18/10/2024,5,Manager,9
18/10/2024,2,Makan,5
18/10/2024,6,DBT 2 OPMC Storage,1
18/10/2024,7,Ruang Meeting 3,1
18/10/2024,7,Koridor,7
18/10/2024,8,Pantry,2
18/10/2024,6,DBT 2 OPMC Project 3,4
18/10/2024,6,Server,7
18/10/2024,5,Rapat,3
18/10/2024,6,DBT 2 OPMC Project 4,2
18/10/2024,7,Toilet Wanita,1
18/10/2024,3,Tempat Wudhu Pria,12
18/10/2024,2,Makan,9
18/10/2024,6,DBT 2 OPMC Working Space,10
18/10/2024,2,Koridor OPMC,4
18/10/2024,6,Meeting 2,1
18/10/2024,8,Kamar mandi pria,4
18/10/2024,4,HR,3
18/10/2024,4,WOC,2
18/10/2024,2,Rapat Besar,1
18/10/2024,3,HR,9
18/10/2024,6,Meeting,8
18/10/2024,6,DBT Lorong,8
18/10/2024,8,Kamar mandi wanita,9
18/10/2024,3,Tempat Wudhu Wanita,9
18/10/2024,6,Dapur,2
18/10/2024,6,DBT 2 OPMC Pantry 2,8
18/10/2024,2,Lobby,10
18/10/2024,7,Ruang Meeting 4,17
18/10/2024,6,Pantry 2,5
18/10/2024,6,Monitor Control,4
18/10/2024,4,Koridor Witel dan OPMC,6
18/10/2024,4,Toilet Perempuan,4
18/10/2024,3,Rapat CC,1
18/10/2024,1,P2Tel,10
18/10/2024,6,DBT 2 OPMC Storage,7
18/10/2024,1,Parkir Motor,3
18/10/2024,4,Anet,4
18/10/2024,5,Manager GS,3
18/10/2024,6,Working Space,8
18/10/2024,6,Server,5
18/10/2024,8,Kamar mandi wanita,2
18/10/2024,2,Tamu,7
18/10/2024,6,Tunggu,4
18/10/2024,7,Ruang Istirahat,6
18/10/2024,7,Ruang Lobby,5
18/10/2024,7,Ruang Meeting 3,14
18/10/2024,6,Kamar Mandi Wanita,1
18/10/2024,7,Ruang Nursery,3
18/10/2024,6,Wudhu,8
18/10/2024,4,Toilet Perempuan,10
18/10/2024,6,Meeting,9
18/10/2024,7,Ruang Istirahat,5
18/10/2024,8,Aula Dalam,9
18/10/2024,5,Finance,7
18/10/2024,6,DBT 2 OPMC Helpdesk,1
18/10/2024,6,DBT 2 OPMC Project 2,0
18/10/2024,3,Toilet Perempuan,9
18/10/2024,1,P3K,5
18/10/2024,2,Tamu,14
18/10/2024,7,Ruang Dapur,11
18/10/2024,7,Ruang SL 1,2
18/10/2024,2,Gen Y Corner,8
18/10/2024,3,Toilet Perempuan,5
18/10/2024,4,Pantry OPMC Belakang,9
18/10/2024,6,Lobby,7
18/10/2024,6,Meeting 2,10
18/10/2024,6,DBT 2 OPMC Istirahat,10
18/10/2024,7,Meeting 1,1
18/10/2024,6,Musshola,4
18/10/2024,8,Pantry,10
18/10/2024,2,Lobby,1
18/10/2024,6,DBT 2 OPMC Operational Video Wall,4
18/10/2024,1,Pompa,2
18/10/2024,6,Dapur,15
18/10/2024,2,Fosikatel,6
18/10/2024,4,HR,8
18/10/2024,2,DGM,4
18/10/2024,6,DBT 2 OPMC Project 3,6
18/10/2024,6,Pimpinan,4
18/10/2024,3,DKM,7
18/10/2024,5,GS,1
18/10/2024,5,Manager,6
18/10/2024,7,Ruang Smoking,6
18/10/2024,4,Toilet Laki - Laki,3
18/10/2024,6,Monitor Control,10
18/10/2024,6,DBT 2 OPMC Istirahat,8
18/10/2024,6,DBT 2 OPMC Operational Video Wall,0
18/10/2024,5,Manager GS,8
18/10/2024,7,Ruang Nursery,8
18/10/2024,1,Toilet Wanita Samping Lift,7
18/10/2024,6,Musshola,1
18/10/2024,6,Tunggu,3
18/10/2024,6,Loker Pria,4
18/10/2024,3,Koridor Witel dan OPMC,5
18/10/2024,6,DBT 2 OPMC Bigbox,1
18/10/2024,7,Ruang SL 2,11
18/10/2024,8,Aula Dalam,15
18/10/2024,6,DBT 2 OPMC Working Space,3
18/10/2024,3,Toilet Laki,3
18/10/2024,7,Ruang Working Space,10
18/10/2024,2,Rapat Besar,17
18/10/2024,1,DBS,3
18/10/2024,7,Ruang Lift,2
18/10/2024,3,Masjid,5
18/10/2024,8,Kamar mandi pria,6
18/10/2024,5,Rapat,2
18/10/2024,4,Manager WOC Belakang,9
18/10/2024,1,Pool KBM,1
18/10/2024,1,SAS,9
18/10/2024,7,Toilet Pria,3
18/10/2024,3,HR,14
18/10/2024,6,Lobby,8
18/10/2024,2,Warroom,18
18/10/2024,3,Rapat HR,10
18/10/2024,6,Kamar Mandi Pria,2
18/10/2024,6,Loker Pria,10
18/10/2024,1,Workshop,4
18/10/2024,3,Tempat Wudhu Wanita,2
18/10/2024,4,Koridor Witel dan OPMC,19
18/10/2024,6,DBT 2 OPMC Helpdesk,2
18/10/2024,6,Pimpinan,9
18/10/2024,4,Pantry OPMC Belakang,6
18/10/2024,4,Manager Arnet,6
18/10/2024,2,WAN,2
18/10/2024,7,Ruang Meeting 2,6
18/10/2024,3,Digital Lab,3
18/10/2024,3,Rapat CC,9
18/10/2024,8,Evakuasi,3
18/10/2024,2,Business service,10
18/10/2024,6,DBT 2 OPMC Project 4,7
18/10/2024,6,Istirahat,0
18/10/2024,8,Fitness,20
18/10/2024,3,CC,14
18/10/2024,6,Working Space,3
18/10/2024,1,Toilet Pria Lobby,5
18/10/2024,6,Wudhu,0
18/10/2024,2,GM,2
18/10/2024,6,Istirahat,6
18/11/2024,6,DBT 2 OPMC Meeting 2,8
18/11/2024,2,Gudang WAN,5
18/11/2024,6,Meeting,5
18/11/2024,8,Aula Dalam,18
18/11/2024,4,WOC,8
18/11/2024,6,Lobby,9
18/11/2024,6,Monitor Control,8
18/11/2024,7,Ruang Pantry,1
18/11/2024,7,Ruang Smoking,8
18/11/2024,3,Tempat Wudhu Wanita,10
18/11/2024,6,Wudhu,8
18/11/2024,3,Rapat HR,6
18/11/2024,8,Fitness,8
18/11/2024,3,HR,5
18/11/2024,7,Koridor,9
18/11/2024,8,Kamar mandi pria,9
18/11/2024,6,Pimpinan,3
18/11/2024,5,Finance,9
18/11/2024,2,WAN,9
18/11/2024,4,Big Box,11
18/11/2024,6,DBT 2 OPMC Project 1,3
18/11/2024,6,DBT 2 OPMC Pantry 2,1
18/11/2024,8,Kamar mandi pria,1
18/11/2024,6,Kamar Mandi Wanita,2
18/11/2024,4,Koridor Witel dan OPMC,0
18/11/2024,5,Rapat,5
18/11/2024,6,Monitor Control,9
18/11/2024,3,Tempat Wudhu Pria,7
18/11/2024,2,Rapat Besar,5
18/11/2024,6,Server,5
18/11/2024,5,Rapat,4
18/11/2024,1,P3K,8
18/11/2024,3,Masjid,9
18/11/2024,6,DBT 2 OPMC Working Space,5
18/11/2024,6,Meeting,6
18/11/2024,6,Pantry 2,3
18/11/2024,6,Tunggu,5
18/11/2024,7,Toilet Pria,1
18/11/2024,2,Koridor OPMC,4
18/11/2024,4,Manager Arnet,0
18/11/2024,6,DBT 2 OPMC Musshola,4
18/11/2024,3,Rapat CC,20
18/11/2024,2,Rapat Besar,29
18/11/2024,7,Ruang SL 1,5
18/11/2024,7,Ruang Istirahat,1
18/11/2024,2,Lobby,3
18/11/2024,6,DBT 2 OPMC Project 4,9
18/11/2024,6,Dapur,1
18/11/2024,7,Toilet Wanita,1
18/11/2024,7,Koridor,1
18/11/2024,2,DGM,18
18/11/2024,4,WOC,4
18/11/2024,7,Meeting 1,3
18/11/2024,2,Business service,2
18/11/2024,6,Istirahat,11
18/11/2024,3,Koridor Witel dan OPMC,4
18/11/2024,6,Working Space,18
18/11/2024,3,DKM,3
18/11/2024,1,Pantry DBS,6
18/11/2024,5,Manager,12
18/11/2024,1,Satpam,1
18/11/2024,3,CC,3
18/11/2024,7,Ruang Pantry,10
18/11/2024,3,DKM,7
18/11/2024,3,Toilet Laki,5
18/11/2024,6,DBT 2 OPMC Lobby,9
18/11/2024,2,Makan,1
18/11/2024,3,Digital Lab,9
18/11/2024,6,DBT 2 OPMC Pantry,4
18/11/2024,4,Manager WOC Depan,8
18/11/2024,3,Rapat CC,6
18/11/2024,4,Toilet Laki - Laki,10
18/11/2024,3,Tempat Wudhu Wanita,3
18/11/2024,6,Lobby,3
18/11/2024,6,Wudhu,6
18/11/2024,2,GM,17
18/11/2024,3,Manager CC,7
18/11/2024,8,Evakuasi,1
18/11/2024,6,Istirahat,3
18/11/2024,6,DBT 2 OPMC Pantry,10
18/11/2024,5,GS,8
18/11/2024,2,GM,9
18/11/2024,1,Toilet Wanita Lobby,1
18/11/2024,7,Ruang SL 3,4
18/11/2024,7,Ruang Lift,1
18/11/2024,6,DBT 2 OPMC Helpdesk,8
18/11/2024,6,DBT 2 OPMC Meeting 1,3
18/11/2024,4,Manager WOC Depan,2
18/11/2024,7,Ruang Working Space,76
18/11/2024,6,DBT 2 OPMC Musshola,5
18/11/2024,7,Ruang Istirahat,7
18/11/2024,6,DBT 2 OPMC Operational Video Wall,1
18/11/2024,5,Manager,6
18/11/2024,6,Server,7
18/11/2024,6,DBT 2 OPMC Meeting 2,2
18/11/2024,6,DBT 2 OPMC Storage,5
18/11/2024,4,Pantry OPMC Belakang,5
18/11/2024,6,Musshola,9
18/11/2024,6,Musshola,3
18/11/2024,6,DBT 2 OPMC Pantry 2,10
18/11/2024,6,DBT 2 OPMC Storage,4
18/11/2024,6,Working Space,8
18/11/2024,1,Gudang,2
18/11/2024,4,Anet,0
18/11/2024,6,DBT 2 OPMC Project 3,8
18/11/2024,7,Ruang Lobby,4
18/11/2024,2,Tamu,1
18/11/2024,2,Koridor OPMC,5
18/11/2024,1,SAS,3
18/11/2024,3,Manager CC,10
18/11/2024,8,Pantry,3
18/11/2024,8,Kamar mandi wanita,1
18/11/2024,1,Lobby,10
18/11/2024,2,DGM,6
18/11/2024,2,Rapat Kecil,9
18/11/2024,6,Kamar Mandi Pria,4
18/11/2024,5,Manager GS,8
18/11/2024,6,DBT 2 OPMC Project 4,4
18/11/2024,5,Paycall,7
18/11/2024,4,Rapat WOC,8
18/11/2024,7,Ruang SL 2,4
18/11/2024,7,Ruang Working Space,15
18/11/2024,1,DBS,10
18/11/2024,7,Ruang Nursery,7
18/11/2024,6,DBT 2 OPMC Istirahat,4
18/11/2024,7,Ruang Meeting 4,15
18/11/2024,3,Tempat Wudhu Pria,4
18/11/2024,1,Workshop,1
18/11/2024,7,Ruang Nursery,6
18/11/2024,6,DBT 2 OPMC Operational Video Wall,2
18/11/2024,7,Ruang Meeting 2,6
18/11/2024,8,Evakuasi,10
18/11/2024,6,Manager Kopeg Tel,0
18/11/2024,8,Pantry,5
18/11/2024,1,Toilet Wanita Samping Lift,8
18/11/2024,6,Tunggu,9
18/11/2024,4,Big Box,1
18/11/2024,3,Toilet Laki,10
18/11/2024,7,Ruang Meeting 3,11
18/11/2024,2,Gen Y Corner,10
18/11/2024,4,Pantry OPMC Belakang,10
18/11/2024,4,Manager WOC Belakang,3
18/11/2024,6,Meeting 2,0
18/11/2024,1,P2Tel,10
18/11/2024,6,Penyimpanan,10
18/11/2024,7,Ruang SL 2,10
18/11/2024,6,DBT 2 OPMC Bigbox,3
18/11/2024,6,Loker Pria,6
18/11/2024,6,DBT 2 OPMC Istirahat,2
18/11/2024,6,DBT 2 OPMC Project 2,3
18/11/2024,4,Manager WOC Belakang,1
18/11/2024,6,Penyimpanan,9
18/11/2024,3,CC,10
18/11/2024,6,DBT 2 OPMC Project 1,10
18/11/2024,1,Pool KBM,1
18/11/2024,1,Toilet Pria Samping Lift,9
18/11/2024,6,Loker Pria,2
18/11/2024,4,Toilet Perempuan,4
18/11/2024,4,Rapat Arnet,9
18/11/2024,6,Pimpinan,5
18/11/2024,7,Meeting 1,12
18/11/2024,8,Aula Luar,5
18/11/2024,8,Kamar mandi wanita,5
18/11/2024,3,Toilet Perempuan,4
18/11/2024,2,Gen Y Corner,6
18/11/2024,7,Ruang Dapur,4
18/11/2024,2,Fosikatel,7
18/11/2024,2,Pantry belakang OPMC,1
18/11/2024,6,Dapur,4
18/11/2024,6,DBT 2 OPMC Bigbox,7
18/11/2024,6,DBT 2 OPMC Project 2,8
18/11/2024,4,Anet,7
18/11/2024,2,Fosikatel,1
18/11/2024,7,Ruang SL 1,11
18/11/2024,4,HR,11
18/11/2024,7,Ruang Smoking,11
18/11/2024,7,Ruang Lift,5
18/11/2024,2,Pantry belakang OPMC,4
18/11/2024,4,Toilet Laki - Laki,4
18/11/2024,7,Toilet Pria,6
18/11/2024,6,Meeting 2,3
18/11/2024,3,Rapat HR,8
18/11/2024,2,Rapat Kecil,12
18/11/2024,2,Makan,7
18/11/2024,7,Ruang Dapur,1
18/11/2024,3,Koridor Witel dan OPMC,6
18/11/2024,4,Koridor Witel dan OPMC,13
18/11/2024,6,Loker Wanita,3
18/11/2024,7,Ruang Meeting 2,9
18/11/2024,6,DBT 2 OPMC Helpdesk,2
18/11/2024,2,WAN,11
18/11/2024,6,DBT 2 OPMC Meeting 1,9
18/11/2024,3,Digital Lab,4
18/11/2024,2,Warroom,10
18/11/2024,2,Business service,9
18/11/2024,7,Ruang SL 3,8
18/11/2024,6,DBT 2 OPMC Lobby,1
18/11/2024,1,Toilet Pria Lobby,10
18/11/2024,7,Ruang Meeting 4,9
18/11/2024,6,DBT 2 OPMC Project 3,10
18/11/2024,6,Pantry 2,10
18/11/2024,6,Manager Kopeg Tel,6
18/11/2024,6,Loker Wanita,5
18/11/2024,7,Ruang Lobby,1
18/11/2024,6,DBT Lorong,7
18/11/2024,4,Manager Arnet,10
18/11/2024,2,Tamu,12
18/11/2024,5,GS,1
18/11/2024,1,Indibiz,2
18/11/2024,3,Toilet Perempuan,1
18/11/2024,6,Istirahat,2
18/11/2024,6,Kamar Mandi Pria,2
18/11/2024,4,HR,1
18/11/2024,7,Ruang Meeting 3,8
18/11/2024,4,Rapat Arnet,11
18/11/2024,2,Warroom,3
18/11/2024,8,Aula Luar,2
18/11/2024,3,Masjid,257
18/11/2024,1,Pompa,3
18/11/2024,5,Paycall,5
18/11/2024,4,Rapat WOC,3
18/11/2024,2,Gudang WAN,10
18/11/2024,4,Toilet Perempuan,5
18/11/2024,1,Parkir Motor,4
18/11/2024,8,Aula Dalam,8
18/11/2024,6,DBT Lorong,2
18/11/2024,5,Finance,19
18/11/2024,8,Fitness,7
18/12/2024,6,Manager Kopeg Tel,2
18/12/2024,6,DBT 2 OPMC Project 3,8
18/12/2024,4,Big Box,5
18/12/2024,6,Loker Wanita,2
18/12/2024,8,Kamar mandi wanita,3
18/12/2024,8,Kamar mandi pria,8
18/12/2024,7,Ruang Lift,2
18/12/2024,5,GS,2
18/12/2024,7,Ruang Meeting 4,10
18/12/2024,6,DBT 2 OPMC Working Space,3
18/12/2024,6,Meeting 2,4
18/12/2024,3,DKM,7
18/12/2024,6,DBT 2 OPMC Bigbox,5
18/12/2024,5,Manager,14
18/12/2024,6,DBT 2 OPMC Pantry,9
18/12/2024,2,GM,17
18/12/2024,3,Manager CC,8
18/12/2024,2,GM,4
18/12/2024,6,DBT 2 OPMC Project 2,7
18/12/2024,7,Ruang Meeting 3,15
18/12/2024,3,Koridor Witel dan OPMC,20
18/12/2024,2,Warroom,9
18/12/2024,4,Rapat WOC,10
18/12/2024,6,Istirahat,12
18/12/2024,6,DBT 2 OPMC Lobby,6
18/12/2024,2,Pantry belakang OPMC,5
18/12/2024,7,Ruang SL 3,5
18/12/2024,3,Tempat Wudhu Wanita,5
18/12/2024,6,Wudhu,7
18/12/2024,6,Lobby,0
18/12/2024,6,DBT 2 OPMC Lobby,7
18/12/2024,6,DBT 2 OPMC Storage,5
18/12/2024,1,Indibiz,4
18/12/2024,7,Ruang Pantry,0
18/12/2024,4,Toilet Laki - Laki,2
18/12/2024,6,DBT 2 OPMC Operational Video Wall,2
18/12/2024,6,DBT 2 OPMC Pantry,5
18/12/2024,4,Pantry OPMC Belakang,3
18/12/2024,5,GS,10
18/12/2024,1,Pool KBM,4
18/12/2024,2,Warroom,3
18/12/2024,8,Aula Luar,8
18/12/2024,3,Rapat HR,9
18/12/2024,1,Pompa,2
18/12/2024,3,Digital Lab,5
18/12/2024,6,DBT 2 OPMC Meeting 2,6
18/12/2024,7,Ruang Meeting 2,10
18/12/2024,6,Wudhu,8
18/12/2024,5,Rapat,7
18/12/2024,4,Rapat Arnet,1
18/12/2024,2,Business service,9
18/12/2024,2,Lobby,1
18/12/2024,6,Lobby,1
18/12/2024,6,DBT 2 OPMC Project 1,4
18/12/2024,7,Ruang SL 3,11
18/12/2024,8,Aula Dalam,19
18/12/2024,1,SAS,10
18/12/2024,2,WAN,4
18/12/2024,2,Gudang WAN,4
18/12/2024,7,Ruang Smoking,13
18/12/2024,6,DBT 2 OPMC Musshola,2
18/12/2024,7,Ruang Lobby,5
18/12/2024,3,Masjid,2
18/12/2024,2,Rapat Besar,4
18/12/2024,6,Tunggu,1
18/12/2024,1,Toilet Pria Lobby,7
18/12/2024,7,Ruang Smoking,6
18/12/2024,6,Pimpinan,8
18/12/2024,7,Ruang Istirahat,5
18/12/2024,3,Tempat Wudhu Pria,5
18/12/2024,6,DBT 2 OPMC Meeting 2,9
18/12/2024,3,HR,5
18/12/2024,6,Istirahat,0
18/12/2024,3,Koridor Witel dan OPMC,7
18/12/2024,6,Kamar Mandi Wanita,2
18/12/2024,6,Monitor Control,2
18/12/2024,8,Fitness,5
18/12/2024,4,Manager WOC Belakang,7
18/12/2024,6,DBT 2 OPMC Helpdesk,1
18/12/2024,7,Toilet Pria,10
18/12/2024,7,Meeting 1,4
18/12/2024,2,DGM,10
18/12/2024,7,Toilet Wanita,7
18/12/2024,7,Ruang Working Space,1
18/12/2024,2,Koridor OPMC,5
18/12/2024,4,Manager WOC Depan,5
18/12/2024,6,Istirahat,9
18/12/2024,7,Ruang Dapur,3
18/12/2024,3,Rapat CC,10
18/12/2024,1,Toilet Wanita Samping Lift,9
18/12/2024,6,DBT 2 OPMC Operational Video Wall,5
18/12/2024,8,Evakuasi,3
18/12/2024,3,DKM,8
18/12/2024,2,DGM,18
18/12/2024,2,Rapat Kecil,2
18/12/2024,6,Working Space,1
18/12/2024,1,Toilet Wanita Lobby,10
18/12/2024,3,CC,6
18/12/2024,4,Manager WOC Belakang,4
18/12/2024,4,Manager Arnet,8
18/12/2024,4,HR,3
18/12/2024,8,Aula Dalam,0
18/12/2024,6,Dapur,9
18/12/2024,7,Ruang Nursery,9
18/12/2024,6,Musshola,1
18/12/2024,6,DBT 2 OPMC Istirahat,15
18/12/2024,5,Manager,6
18/12/2024,2,Fosikatel,1
18/12/2024,3,Toilet Laki,2
18/12/2024,6,DBT 2 OPMC Helpdesk,4
18/12/2024,5,Manager GS,1
18/12/2024,6,Loker Pria,3
18/12/2024,6,Loker Pria,9
18/12/2024,1,DBS,4
18/12/2024,4,Koridor Witel dan OPMC,22
18/12/2024,4,Big Box,8
18/12/2024,6,DBT 2 OPMC Project 4,7
18/12/2024,5,Manager GS,2
18/12/2024,1,P2Tel,9
18/12/2024,6,DBT Lorong,4
18/12/2024,6,DBT 2 OPMC Project 4,0
18/12/2024,8,Kamar mandi wanita,5
18/12/2024,7,Ruang SL 1,8
18/12/2024,3,Masjid,237
18/12/2024,6,DBT 2 OPMC Working Space,15
18/12/2024,4,Toilet Perempuan,0
18/12/2024,5,Rapat,10
18/12/2024,2,WAN,3
18/12/2024,4,HR,10
18/12/2024,7,Ruang Lobby,2
